식당(ID),식당위도,식당경도
9925,35.1895,129.0842
9926,35.1863,129.0839
9927,35.1919,129.0883
9931,35.1687,129.1177
9934,35.1823,128.9797
9935,35.1824,128.9859
9936,35.1941,128.9853
9937,35.1552,128.9865
9938,35.15,129.0125
9939,35.1304,128.9723
9940,35.3115,129.2431
9941,35.2971,129.2598
9942,35.2867,129.258
9944,35.2432,129.2173
11424,35.1038,129.0349
11425,35.1037,129.0351
11426,35.1031,129.0354
11427,35.1054,129.0357
11428,35.1042,129.0358
11429,35.1048,129.0356
11430,35.1055,129.0357
11431,35.1079,129.0376
11432,35.1062,129.0373
11433,35.1073,129.0375
11434,35.102,129.0342
11435,35.1018,129.0311
11436,35.099,129.0264
11437,35.1012,129.0246
11438,35.1001,129.0265
11439,35.0985,129.026
11440,35.0996,129.0263
11441,35.0993,129.0319
11442,35.0983,129.033
11443,35.0997,129.0283
11444,35.1003,129.03
11445,35.1007,129.0297
11446,35.1016,129.0296
11447,35.0979,129.0266
11448,35.0973,129.0293
11449,35.1114,129.0371
11450,0,0
11451,35.1123,129.0291
11452,35.1106,129.0372
11453,35.0991,129.0255
11454,35.0987,129.0256
11455,35.0991,129.0291
11456,35.1026,129.0196
11459,35.0973,129.0244
11460,35.1019,129.0211
11461,35.0969,129.0227
11462,35.1037,129.0207
11463,35.0961,129.0226
11464,35.1058,129.0199
11465,35.1137,129.0402
11466,35.129,129.0482
11467,35.13,129.0459
11468,35.1253,129.0415
11469,35.1279,129.0463
11470,35.1277,129.0462
11471,35.1223,129.0441
11472,35.1183,129.0407
11473,35.1367,129.0555
11474,35.1137,129.0402
11475,35.1137,129.0402
11476,35.1135,129.0398
11477,35.1136,129.0399
11478,35.1218,129.0407
11479,35.141,129.0611
11480,35.1289,129.0473
11481,35.1379,129.0608
11482,35.0911,129.0661
11483,35.091,129.0404
11484,35.0953,129.0536
11485,35.079,129.0698
11486,35.089,129.0405
11487,35.091,129.0382
11488,35.093,129.0371
11489,35.0891,129.042
11490,35.1465,129.0185
11491,35.1605,129.0581
11492,35.1592,129.057
11493,35.1589,129.0566
11494,35.1613,129.0557
11495,35.1585,129.0564
11496,35.1583,129.0613
11497,35.159,129.0585
11498,35.1604,129.0566
11499,35.1731,129.0698
11500,35.1757,129.0478
11501,35.1546,129.0569
11502,35.1526,129.0586
11503,35.1543,129.0616
11504,35.1575,129.0618
11505,35.1555,129.0567
11506,35.1474,129.0579
11507,35.1675,129.0507
11508,35.1739,129.0696
11509,35.1732,129.0692
11510,35.1334,129.0918
11511,35.1356,129.0867
11512,35.136,129.0913
11513,35.1362,129.0914
11514,35.1358,129.092
11515,35.1355,129.0887
11516,35.1358,129.0927
11517,35.1357,129.0922
11518,35.1357,129.0884
11519,35.1242,129.1123
11520,35.1409,129.0727
11521,35.1429,129.0647
11522,35.1358,129.0682
11523,35.1353,129.084
11524,35.1961,128.9902
11525,35.1967,128.9905
11526,35.2085,129.0005
11527,35.2259,129.0099
11528,35.212,129.0199
11529,35.2141,129.0354
11530,35.2131,129.0461
11531,35.1847,129.1218
11533,35.1847,129.1218
11536,35.2312,129.1512
11537,35.0966,128.9866
11538,35.1108,128.9651
11539,35.1016,128.9901
11540,35.2759,129.0883
11541,35.2767,129.0859
11542,35.2304,129.0855
11543,35.2311,129.0848
11544,35.2319,129.0849
11545,35.2392,129.0863
11546,35.2753,129.0875
11547,35.2708,129.0922
11548,35.2289,129.0849
11549,35.2254,129.0919
11550,35.1128,128.9313
11551,35.1805,128.9545
11552,35.1128,128.9313
11553,35.1131,128.932
11554,35.113,128.9314
11555,35.2152,128.983
11556,35.1124,128.9321
11557,35.1841,129.0823
11558,35.1751,129.0816
11559,35.1732,129.09
11560,35.173,129.0961
11561,35.1871,129.0835
11562,0,0
11563,35.1873,129.0816
11564,35.1881,129.108
11565,35.1871,129.102
11567,35.175,129.1079
11570,35.1733,129.1014
11571,35.1701,129.1103
11572,35.1675,129.114
11573,35.1676,129.1141
11577,35.1465,128.9944
11578,35.1294,128.9718
11579,35.1557,128.9863
11580,35.1557,128.986
11581,35.1591,128.9842
11582,35.169,128.9821
11584,35.2437,129.2149
11586,35.3043,129.1119
13271,35.1038,129.035
13272,35.1042,129.0351
13273,35.1076,129.0381
13274,35.1087,129.0374
13275,35.1034,129.0352
13276,35.108,129.038
13277,35.1074,129.0335
13278,35.1034,129.026
13279,35.1021,129.0258
13280,35.0984,129.0267
13281,35.1009,129.0246
13282,35.1004,129.0261
13283,35.0984,129.0255
13284,35.0996,129.0268
13285,35.1002,129.0245
13286,35.0988,129.0344
13287,35.1014,129.0311
13288,35.0997,129.0304
13289,35.1,129.0291
13290,35.0999,129.03
13291,35.0992,129.0286
13292,35.1006,129.0304
13293,35.0965,129.0268
13294,35.1081,129.0205
13295,35.1114,129.0199
13296,35.1111,129.0193
13297,35.111,129.0195
13298,35.1151,129.0159
13299,35.1145,129.0119
13300,35.1022,129.0185
13301,35.102,129.0184
13302,35.0964,129.0254
13304,35.0734,129.0096
13305,35.0993,129.0226
13306,35.0999,129.0164
13307,35.1226,129.0448
13308,35.1292,129.0477
13309,35.1291,129.0475
13310,35.1233,129.0447
13311,35.1378,129.0615
13312,35.141,129.0562
13313,35.1192,129.0397
13314,35.1377,129.0586
13315,35.1377,129.0608
13316,35.1376,129.0617
13317,35.1286,129.0464
13318,35.1233,129.0447
13319,35.1288,129.0478
13320,35.1377,129.0609
13321,35.1295,129.0479
13322,35.1192,129.04
13323,35.1379,129.061
13324,35.1122,129.0399
13325,35.1295,129.0412
13326,35.0893,129.0424
13327,35.0939,129.0408
13328,35.0944,129.0643
13329,35.0922,129.0408
13330,35.0692,129.0808
13331,35.0919,129.0387
13332,35.0928,129.0416
13333,35.0908,129.0409
13334,35.0686,129.0658
13335,35.0956,129.0539
13336,35.093,129.0394
13337,35.1485,129.0187
13338,35.156,129.0221
13339,0,0
13340,35.1603,129.0577
13341,35.1605,129.0561
13342,35.1596,129.0571
13343,35.1591,129.0589
13344,35.1593,129.0588
13345,35.1603,129.0563
13346,35.1603,129.0563
13347,35.16,129.0584
13348,35.1593,129.0593
13349,35.1606,129.0588
13350,35.1599,129.0585
13351,35.1601,129.0564
13352,35.175,129.0665
13353,35.1559,129.0585
13354,35.1535,129.0573
13355,35.1535,129.0573
13356,35.1532,129.0583
13358,35.1539,129.0569
13359,35.1556,129.0574
13360,35.1533,129.0573
13361,35.1549,129.0573
13362,35.1511,129.0572
13363,35.1558,129.0568
13364,35.1555,129.0568
13365,35.1488,129.0538
13366,35.1481,129.0582
13367,35.1478,129.0613
13368,35.1416,129.0624
13369,35.1436,129.0599
13370,35.1538,129.0372
13371,35.1662,129.04
13372,35.1685,129.0352
13373,35.1582,129.061
13374,35.1644,129.0625
13375,35.1685,129.0352
13376,35.1488,129.0538
13377,35.2117,129.0747
13378,35.1356,129.0867
13379,35.1356,129.0926
13380,35.1188,129.1073
13381,35.1204,129.0994
13382,35.1199,129.1114
13383,35.1247,129.0767
13384,35.1355,129.0687
13385,35.1374,129.071
13386,35.2096,129.0041
13387,35.2124,129.0169
13388,35.2055,128.9967
13390,35.1955,129.1186
13391,35.1847,129.1218
13392,35.2307,129.1557
13393,35.2285,129.1485
13395,35.1702,129.1391
13397,35.2104,129.1238
13398,35.1949,129.1186
13399,35.1834,129.1224
13400,35.2247,129.1492
13401,35.1919,129.1215
13402,35.1957,129.1306
13403,35.099,128.9896
13404,35.1034,129.0037
13405,35.1019,128.9791
13406,35.1025,128.9686
13407,35.1042,128.9695
13408,35.112,128.9634
13410,35.0902,128.9781
13411,35.0796,128.9702
13412,35.0811,128.9674
13413,35.0898,129
13414,35.0939,129.0088
13415,35.1006,128.9961
13416,35.277,129.085
13417,35.2314,129.1217
13418,0,0
13419,35.2247,129.0816
13420,35.2374,129.0858
13421,35.232,129.0854
13422,35.23,129.0858
13423,35.2325,129.0852
13424,35.2706,129.0915
13425,35.2166,129.1092
13426,35.215,129.1045
13427,35.2767,129.0865
13428,35.2153,129.1022
13429,35.1813,129.0771
13430,35.19,129.091
13431,35.1886,129.0972
13432,35.1867,129.0833
13433,35.1878,129.0821
13434,35.1862,129.086
13435,35.1863,129.0832
13436,35.185,129.0831
13437,35.1881,129.1074
13438,35.1854,129.0847
13439,35.1919,129.0898
13446,35.1686,129.116
13449,0,0
13454,35.1754,129.1073
13455,35.1742,128.9848
13456,35.1446,128.9706
13457,35.1465,128.9944
13458,35.1563,128.981
13459,35.1855,128.9863
13460,35.1565,128.9836
13461,35.1586,128.9874
13462,35.1674,128.9827
13463,35.1917,128.989
13464,35.1878,128.9875
13465,35.3053,129.1128
13467,35.2241,129.227
13468,35.2392,129.2205
13469,35.24,129.2198
15552,35.1072,129.0381
15553,35.1027,129.042
15554,35.108,129.038
15555,35.1053,129.0349
15556,35.1069,129.0377
15557,35.1099,129.0382
15558,35.1042,129.0351
15559,35.1018,129.0348
15560,35.1097,129.0382
15561,35.1015,129.0342
15562,35.1008,129.024
15563,35.0999,129.0257
15564,35.0989,129.0258
15565,35.0991,129.0261
15566,35.1019,129.026
15567,35.0998,129.0263
15568,35.0993,129.0269
15569,35.0996,129.0254
15570,35.0981,129.0329
15571,35.0997,129.0309
15572,35.1021,129.0297
15573,35.1009,129.0286
15574,35.0967,129.0268
15575,35.102,129.0348
15576,35.1013,129.0256
15577,35.1089,129.0347
15578,35.111,129.0195
15579,35.1108,129.019
15582,35.1119,129.02
15583,35.0961,129.0251
15584,35.1134,129.0384
15585,35.1278,129.0462
15586,35.1174,129.0375
15587,35.1122,129.0393
15588,35.1174,129.0375
15589,35.1253,129.046
15590,35.142,129.0531
15591,35.1279,129.0463
15592,35.1235,129.0409
15593,35.1305,129.0484
15594,35.1358,129.0546
15595,35.1293,129.048
15596,35.1187,129.0393
15597,35.1388,129.0619
15598,35.1418,129.0552
15599,35.1387,129.0599
15600,35.1166,129.0414
15601,35.1376,129.0612
15602,35.1376,129.0601
15603,35.1377,129.0608
15604,35.1287,129.0476
15605,35.129,129.0482
15606,35.1267,129.0447
15607,35.1339,129.045
15608,35.1378,129.0608
15609,0,0
15610,35.1173,129.0386
15611,35.1258,129.0463
15612,35.1173,129.0386
15613,35.116,129.0398
15614,35.1174,129.0394
15615,35.0882,129.0409
15616,35.0909,129.041
15617,35.0896,129.0374
15618,35.0911,129.0395
15619,35.0928,129.0416
15620,35.0927,129.039
15621,35.0899,129.0372
15622,35.1584,129.0564
15623,35.1586,129.0567
15624,35.1595,129.061
15625,35.1584,129.0572
15626,35.1589,129.0568
15627,35.1594,129.0591
15628,35.1691,129.0698
15629,35.1755,129.0764
15630,35.1739,129.0553
15631,35.1556,129.0559
15632,35.1542,129.0559
15633,35.1529,129.0586
15634,35.1556,129.0567
15635,35.1541,129.0619
15636,35.1551,129.0567
15637,35.1752,129.0545
15638,35.1416,129.0624
15639,35.1527,129.0479
15640,35.172,129.0553
15641,35.1524,129.0296
15642,35.1561,129.0583
15643,35.1547,129.0596
15644,35.2051,129.0847
15645,35.2091,129.0811
15646,35.2009,129.0596
15647,35.2068,129.0762
15648,35.1373,129.0699
15649,35.1346,129.0879
15650,35.1355,129.0867
15651,35.1362,129.0882
15652,35.1133,129.1104
15653,35.1235,129.1141
15654,35.1187,129.0798
15655,35.113,129.0817
15656,35.1167,129.0824
15657,35.2053,128.9964
15658,35.2071,128.9992
15659,35.2106,129.0124
15660,35.2075,129.003
15661,35.1956,129.1174
15664,35.1735,129.1379
15669,35.1696,129.1383
15670,35.2098,129.125
15671,35.2001,129.1321
15672,35.2002,129.1313
15673,35.0938,128.9927
15674,35.0989,128.9865
15675,35.0975,128.9949
15676,35.1134,128.9657
15677,35.1132,128.9643
15678,35.0812,128.9673
15679,35.0966,128.9859
15680,35.2766,129.0854
15681,35.2747,129.0911
15682,35.2743,129.0918
15683,35.2259,129.1173
15684,35.226,129.1173
15685,35.2309,129.0853
15686,35.2295,129.0838
15687,35.2294,129.0833
15688,35.2304,129.0858
15689,35.2304,129.0858
15690,35.2304,129.0855
15691,35.2398,129.0871
15692,35.2142,129.1056
15693,35.2236,129.0902
15694,35.2466,129.1009
15695,35.2449,129.0999
15696,35.2379,129.0908
15697,35.2266,129.0917
15698,35.2242,129.0817
15699,35.113,128.9314
15700,35.1137,128.9319
15701,35.2203,128.9325
15702,35.2198,128.9622
15704,35.1855,129.0789
15705,35.1889,129.0846
15706,35.189,129.0846
15707,35.1886,129.0969
15708,35.1754,129.0826
15709,35.1894,129.0841
15710,35.1871,129.0822
15712,35.1875,129.0829
15713,35.1876,129.0819
15714,35.1934,129.0866
15715,35.1893,129.076
15719,35.1737,129.1088
15721,35.1688,129.1182
15722,35.1728,129.1198
15723,35.172,129.1089
15725,35.1746,129.1123
15726,35.1672,129.1141
15731,35.1726,129.1104
15733,35.1934,128.9928
15734,35.1713,128.9814
15735,35.1627,128.9852
15736,35.1635,128.9848
15737,35.164,128.9843
15738,35.1635,128.9848
15739,35.1632,128.9847
15740,35.1592,128.9841
15741,35.1618,128.983
15742,35.1607,128.9839
15743,35.1323,128.9969
15744,35.1436,128.991
15745,35.1725,128.981
15746,35.1571,128.9851
15747,35.1566,128.9802
15748,35.1501,129.0059
15749,35.1512,128.9976
15750,35.1564,128.9892
15751,35.1674,128.9829
15752,35.1617,128.9863
15754,35.3262,129.2772
15755,35.3285,129.2822
15756,35.2184,129.2275
15757,35.3468,129.2543
15758,35.2409,129.2145
15759,35.372,129.2302
15760,35.3269,129.2833
15761,35.2181,129.2278
15762,35.2395,129.2196
15763,35.3363,129.1269
15764,35.329,129.2843
15765,35.2437,129.2149
15766,35.2977,129.2598
15767,35.2983,129.2596
15768,35.225,129.2293
15769,35.2997,129.2594
17794,35.1044,129.0352
17795,35.1009,129.036
17796,35.1034,129.0352
17797,35.1059,129.0374
17798,35.107,129.0374
17799,35.1012,129.0363
17800,35.1085,129.0379
17801,35.1097,129.0382
17802,35.1046,129.0368
17803,35.1102,129.0384
17804,35.0994,129.0375
17805,35.0995,129.0361
17806,35.1069,129.0237
17807,35.1004,129.0253
17808,35.0996,129.0258
17809,35.0988,129.0258
17810,35.0994,129.0261
17811,35.1015,129.0294
17812,35.1017,129.0301
17813,35.1023,129.0291
17814,35.0981,129.0336
17815,35.0977,129.0303
17816,35.0982,129.0335
17817,35.0987,129.032
17818,35.0962,129.0269
17819,35.0987,129.0309
17820,35.0975,129.0299
17821,35.0988,129.0298
17822,35.1009,129.0361
17823,35.0987,129.0321
17824,35.1015,129.0225
17825,35.0988,129.0273
17826,35.1111,129.0197
17827,35.1103,129.0191
17828,35.1137,129.0144
17830,35.0931,129.0233
17831,35.0931,129.0233
17833,35.0931,129.0233
17834,35.1031,129.0204
17835,35.1224,129.0447
17836,35.119,129.03
17837,35.1165,129.0413
17838,35.1392,129.0603
17839,35.1389,129.0587
17840,35.1397,129.0603
17841,35.1292,129.0477
17842,35.1144,129.0398
17843,35.1131,129.0379
17844,35.1398,129.0599
17845,35.1397,129.0603
17846,35.1388,129.0587
17847,35.1392,129.0603
17848,35.1399,129.0599
17849,35.1399,129.0586
17850,35.1143,129.0382
17851,35.1222,129.0441
17852,35.1283,129.0464
17853,35.1395,129.0599
17854,35.1293,129.0467
17855,35.1304,129.0481
17856,35.1121,129.0398
17857,35.1378,129.0607
17858,35.1303,129.0485
17859,35.1186,129.0404
17860,35.1165,129.0413
17861,35.0916,129.0435
17862,35.0917,129.0436
17863,35.0933,129.0387
17864,35.0904,129.0657
17865,35.0804,129.0703
17866,35.0895,129.0394
17867,35.0908,129.0366
17868,35.0915,129.0338
17869,35.0916,129.0357
17870,35.0895,129.0389
17871,35.0867,129.0462
17872,35.1515,129.0254
17873,35.1592,129.0613
17874,35.1598,129.0571
17875,35.1594,129.057
17876,35.1593,129.0581
17877,35.1594,129.0581
17878,35.1594,129.0581
17879,35.1584,129.061
17880,35.1609,129.0553
17881,35.1593,129.0593
17882,35.1553,129.0674
17883,35.1544,129.0666
17884,35.1741,129.0736
17885,35.1721,129.0698
17886,35.1527,129.0586
17887,35.1553,129.0562
17888,35.1535,129.0572
17889,35.1727,129.053
17890,35.1648,129.0524
17891,35.1542,129.0359
17892,35.154,129.0379
17893,35.1661,129.0396
17894,35.1663,129.0402
17895,35.1595,129.0499
17896,35.162,129.0599
17897,35.1485,129.0209
17898,35.2038,129.0836
17899,35.2032,129.0838
17900,35.2183,129.081
17901,35.2122,129.0599
17902,35.2005,129.1009
17903,35.2024,129.0753
17904,35.2039,129.1043
17905,35.2231,129.0832
17906,35.134,129.0868
17907,35.1367,129.0998
17908,35.1301,129.09
17909,35.1196,129.1111
17910,35.1355,129.0889
17911,35.118,129.1121
17912,35.1108,129.1111
17913,35.1155,129.0946
17914,35.12,129.0813
17915,35.1223,129.0837
17916,35.1364,129.0686
17917,35.1374,129.072
17918,35.1282,129.0913
17919,0,0
17920,35.2042,128.9952
17921,35.2063,128.9979
17922,35.2025,128.9949
17923,35.2112,129.0134
17924,35.2108,129.0058
17925,35.2125,129.0188
17926,35.2134,129.0179
17927,35.2149,129.0465
17928,35.2119,129.0133
17933,35.2083,129.1226
17934,35.2069,129.1221
17935,35.1982,129.1302
17936,35.1612,129.1881
17937,35.1823,129.2043
17938,35.1695,129.1386
17939,0,0
17940,35.2232,129.1502
17941,35.1031,128.9803
17942,35.1025,128.9752
17943,35.0986,128.9827
17944,35.0975,128.9942
17945,35.0961,128.9939
17946,35.1049,128.9692
17947,0,0
17948,35.1132,128.9641
17949,35.11,128.9652
17951,35.098,128.9599
17952,35.0912,129.0072
17953,35.0895,129.0053
17954,35.2531,129.0559
17955,35.2511,129.056
17956,35.2148,129.113
17957,35.237,129.084
17958,35.2309,129.0857
17959,35.2317,129.0857
17960,35.2378,129.0832
17961,35.267,129.0907
17962,35.2585,129.0876
17963,35.2138,129.1063
17964,35.2149,129.1046
17965,35.2114,129.1062
17966,35.2255,129.0915
17967,35.2425,129.0862
17968,35.2398,129.0877
17969,35.2549,129.0909
17970,35.2189,128.9553
17971,35.1887,129.0805
17972,35.1755,129.0843
17973,35.1912,129.0878
17974,35.1734,129.0946
17975,35.1729,129.0963
17976,35.1864,129.083
17977,35.1867,129.083
17978,35.1891,129.0817
17979,35.1856,129.0838
17980,35.1865,129.0834
17981,35.1863,129.0832
17982,35.1975,129.0781
17983,35.1837,129.0697
17985,35.1761,129.1171
17987,35.1691,129.1189
17988,35.1708,129.1085
17992,35.1743,129.115
17994,35.1921,128.9881
17995,35.1719,128.9864
17996,35.1655,128.984
17997,35.1632,128.9847
17998,35.1663,128.9835
17999,35.1489,128.9913
18000,35.141,128.9859
18001,35.1305,128.9711
18002,35.1285,128.9714
18003,35.1285,128.9714
18004,35.1557,128.9869
18005,35.1557,128.9745
18006,35.1509,128.9921
18007,35.1511,128.9976
18008,35.1556,128.9865
18009,35.1921,128.9881
18010,35.1707,128.983
18011,35.1695,128.9808
18012,35.1329,128.9738
18013,35.1595,128.9842
18014,35.1562,128.9831
18015,35.2745,129.1495
18016,35.3293,129.2815
18017,35.3292,129.2836
18018,35.2433,129.2161
18019,35.3258,129.2765
18020,35.3294,129.2817
19927,35.147,129.0611
20128,35.1023,129.0263
20129,35.1066,129.0378
20130,35.1034,129.0353
20131,35.1001,129.0349
20132,35.1025,129.034
20133,35.1035,129.026
20134,35.1035,129.0259
20135,35.101,129.0236
20136,35.0988,129.0264
20137,35.0996,129.0261
20138,35.0992,129.0355
20139,35.099,129.0296
20140,35.097,129.0299
20141,35.0968,129.0291
20142,35.0968,129.0291
20143,35.0968,129.0291
20144,35.1125,129.036
20145,35.1076,129.0361
20146,35.1041,129.0351
20147,35.1026,129.0215
20148,35.102,129.035
20149,35.1067,129.0377
20154,35.1106,129.0185
20155,35.1113,129.0205
20156,35.1143,129.0161
20157,35.1097,129.0153
20158,35.1175,129.012
20161,35.0929,129.0236
20162,35.0964,129.0255
20165,35.0957,129.0251
20166,35.0935,129.0235
20169,35.1198,129.0394
20170,35.1128,129.0374
20171,35.119,129.0394
20172,35.1198,129.0394
20173,35.1209,129.0401
20174,35.118,129.039
20175,35.1216,129.0399
20176,35.1399,129.0586
20177,35.1303,129.048
20178,35.1289,129.0474
20179,35.1387,129.0603
20180,35.1407,129.0624
20181,35.1205,129.04
20182,35.1221,129.0424
20183,35.1383,129.0588
20184,35.1292,129.0472
20185,35.113,129.0396
20186,35.1304,129.0497
20187,35.1169,129.0402
20188,35.1198,129.0409
20189,35.1387,129.0587
20190,35.1287,129.0468
20191,35.1267,129.0447
20192,35.1247,129.0452
20193,35.0898,129.0425
20194,35.0917,129.0433
20195,35.0912,129.0631
20196,35.0951,129.0643
20197,35.0706,129.067
20198,35.0911,129.04
20199,35.0921,129.0408
20200,35.0922,129.0415
20201,35.0888,129.04
20202,35.0914,129.0384
20203,35.0905,129.0349
20204,35.0935,129.0393
20205,35.0928,129.0327
20206,35.091,129.0384
20207,35.1525,129.0251
20208,35.1527,129.025
20209,35.1597,129.0571
20210,35.1581,129.0614
20211,35.1591,129.0587
20212,35.1604,129.0564
20213,35.1594,129.0581
20214,35.1591,129.0621
20215,35.1602,129.0552
20216,35.1593,129.0581
20217,35.1582,129.0608
20218,35.1591,129.0551
20219,35.1584,129.057
20220,35.1582,129.056
20221,35.1598,129.0567
20222,35.1618,129.0552
20223,35.1603,129.0578
20224,35.1601,129.0581
20225,35.1608,129.0638
20226,35.1532,129.0672
20227,35.1554,129.0723
20228,35.1717,129.0712
20229,35.1735,129.0494
20230,35.1526,129.0574
20231,35.1536,129.0583
20232,35.1553,129.0559
20233,35.1618,129.0552
20234,35.1543,129.056
20235,35.1528,129.0583
20236,35.1661,129.0625
20237,35.1692,129.051
20238,35.1418,129.0599
20239,35.1657,129.0398
20240,35.1676,129.0397
20241,35.1665,129.0391
20242,35.1675,129.0367
20243,35.1625,129.0635
20244,35.1512,129.0246
20245,35.1661,129.0623
20246,35.1541,129.0342
20247,35.2021,129.0857
20248,35.1994,129.0836
20249,35.2019,129.0869
20250,35.2031,129.084
20251,35.2219,129.0848
20252,35.2118,129.073
20253,35.2125,129.0728
20254,35.2194,129.0807
20255,35.204,129.0699
20256,35.2186,129.082
20257,35.2163,129.0792
20258,35.2125,129.063
20259,35.2223,129.0844
20260,35.2126,129.0785
20261,35.1992,129.0612
20262,35.2011,129.0744
20263,35.2048,129.1023
20264,35.2042,129.0843
20265,35.197,129.0878
20266,35.2195,129.0807
20267,35.2007,129.0694
20268,35.2047,129.074
20269,35.1995,129.0761
20270,35.1388,129.1047
20271,35.1339,129.0879
20272,35.1342,129.0871
20273,0,0
20274,35.1334,129.1008
20275,35.1391,129.1049
20276,35.1376,129.1026
20277,35.1352,129.0867
20278,35.1244,129.112
20279,35.1202,129.1114
20280,35.135,129.0697
20281,35.1359,129.0691
20282,35.1426,129.0651
20283,35.1357,129.0922
20284,35.1968,128.9909
20285,35.2261,129.01
20286,35.2093,129.0063
20287,35.2087,129.0391
20288,35.212,129.0481
20289,35.172,129.1338
20292,35.232,129.1556
20295,35.2011,129.1319
20297,35.1861,129.122
20298,35.196,129.1181
20303,35.1827,129.2048
20304,35.2075,129.1229
20307,35.099,128.9923
20308,35.0963,128.9932
20309,35.0968,128.9919
20310,35.1012,128.9761
20311,35.0994,128.9829
20312,35.1006,128.9817
20313,35.0989,128.9986
20314,35.1047,128.9686
20315,35.1046,128.969
20316,35.1105,128.9646
20317,35.0903,128.9771
20318,35.091,128.9753
20320,35.0976,128.96
20321,35.0973,128.96
20322,35.0885,128.9981
20323,35.0827,129.0068
20324,35.0821,129.0065
20325,35.0973,128.96
20334,35.2511,129.0562
20335,35.276,129.0856
20336,35.2295,129.0853
20337,35.2312,129.0857
20338,35.2322,129.0847
20339,35.2666,129.0923
20340,35.2464,129.0909
20341,35.2464,129.0909
20342,35.2143,129.1058
